,Time,Values
0,2019-09-24 14:50:00,59.44378662109375
1,2019-09-24 15:00:00,57.88231658935547
2,2019-09-24 15:10:00,55.438232421875
3,2019-09-24 15:20:00,54.46519088745117
4,2019-09-24 15:30:00,53.0354118347168
5,2019-09-24 15:40:00,51.591163635253906
6,2019-09-24 15:50:00,49.491153717041016
7,2019-09-24 16:00:00,47.55442428588867
8,2019-09-24 16:10:00,45.78230667114258
9,2019-09-24 16:20:00,44.29115676879883
10,2019-09-24 16:30:00,42.495052337646484
11,2019-09-24 16:40:00,42.404144287109375
12,2019-09-24 16:50:00,40.773468017578125
13,2019-09-24 17:00:00,39.645572662353516
14,2019-09-24 17:10:00,38.48445129394531
15,2019-09-24 17:20:00,37.88228225708008
16,2019-09-24 17:30:00,37.295570373535156
17,2019-09-24 17:40:00,36.58176803588867
18,2019-09-24 17:50:00,35.604427337646484
19,2019-09-24 18:00:00,35.586978912353516
20,2019-09-24 18:10:00,35.21770477294922
21,2019-09-24 18:20:00,34.87343215942383
22,2019-09-24 18:30:00,34.873443603515625
23,2019-09-24 18:40:00,35.502952575683594
24,2019-09-24 18:50:00,38.40885543823242
25,2019-09-24 19:00:00,42.73163986206055
26,2019-09-24 19:10:00,43.54867172241211
27,2019-09-24 19:20:00,43.76203918457031
28,2019-09-24 19:30:00,44.80885696411133
29,2019-09-24 19:40:00,45.53145217895508
30,2019-09-24 19:50:00,45.68227005004883
31,2019-09-24 20:00:00,45.77340316772461
32,2019-09-24 20:10:00,45.51814270019531
33,2019-09-24 20:20:00,46.97340774536133
34,2019-09-24 20:30:00,50.31772994995117
35,2019-09-24 20:40:00,50.59113311767578
36,2019-09-24 20:50:00,51.463714599609375
37,2019-09-24 21:00:00,50.88228225708008
38,2019-09-24 21:10:00,49.3146858215332
39,2019-09-24 21:20:00,48.47341537475586
40,2019-09-24 21:30:00,47.00886154174805
41,2019-09-24 21:40:00,45.7088623046875
42,2019-09-24 21:50:00,44.773433685302734
43,2019-09-24 22:00:00,43.49889373779297
44,2019-09-24 22:10:00,43.429927825927734
45,2019-09-24 22:20:00,43.40617370605469
46,2019-09-24 22:30:00,43.422637939453125
47,2019-09-24 22:40:00,43.48112487792969
48,2019-09-24 22:50:00,43.46787643432617
49,2019-09-24 23:00:00,42.44197463989258
50,2019-09-24 23:10:00,41.5678825378418
51,2019-09-24 23:20:00,40.632118225097656
52,2019-09-24 23:30:00,40.36788558959961
53,2019-09-24 23:40:00,39.55802536010742
54,2019-09-24 23:50:00,39.50802993774414
55,2019-09-25 00:00:00,39.57737350463867
56,2019-09-25 00:10:00,39.41936111450195
57,2019-09-25 00:20:00,39.171539306640625
58,2019-09-25 00:30:00,38.46696853637695
59,2019-09-25 00:40:00,37.803619384765625
60,2019-09-25 00:50:00,37.40397262573242
61,2019-09-25 01:00:00,36.66424560546875
62,2019-09-25 01:10:00,36.211917877197266
63,2019-09-25 01:20:00,35.58393859863281
64,2019-09-25 01:30:00,35.43212127685547
65,2019-09-25 01:40:00,34.53211975097656
66,2019-09-25 01:50:00,34.335758209228516
67,2019-09-25 02:00:00,33.47357940673828
68,2019-09-25 02:10:00,32.66788101196289
69,2019-09-25 02:20:00,32.80866241455078
70,2019-09-25 02:30:00,35.41606140136719
71,2019-09-25 02:40:00,35.413578033447266
72,2019-09-25 02:50:00,34.677371978759766
73,2019-09-25 03:00:00,35.664249420166016
74,2019-09-25 03:10:00,38.672847747802734
75,2019-09-25 03:20:00,39.48348617553711
76,2019-09-25 03:30:00,39.36788558959961
77,2019-09-25 03:40:00,40.516056060791016
78,2019-09-25 03:50:00,43.09817886352539
79,2019-09-25 04:00:00,43.56787109375
80,2019-09-25 04:10:00,44.954742431640625
81,2019-09-25 04:20:00,46.61605453491211
82,2019-09-25 04:30:00,48.43212127685547
83,2019-09-25 04:40:00,49.12843704223633
84,2019-09-25 04:50:00,50.664241790771484
85,2019-09-25 05:00:00,52.960594177246094
86,2019-09-25 05:10:00,54.66606140136719
87,2019-09-25 05:20:00,55.4321174621582
88,2019-09-25 05:30:00,54.532108306884766
89,2019-09-25 05:40:00,53.73576736450195
90,2019-09-25 05:50:00,52.489295959472656
91,2019-09-25 06:00:00,50.832115173339844
92,2019-09-25 06:10:00,49.66788101196289
93,2019-09-25 06:20:00,48.4321174621582
94,2019-09-25 06:30:00,47.16788101196289
95,2019-09-25 06:40:00,45.93212127685547
96,2019-09-25 06:50:00,45.41697311401367
97,2019-09-25 07:00:00,44.36788558959961
98,2019-09-25 07:10:00,43.44266128540039
99,2019-09-25 07:20:00,42.45595932006836
100,2019-09-25 07:30:00,41.466064453125
101,2019-09-25 07:40:00,40.23211669921875
102,2019-09-25 07:50:00,38.9678840637207
103,2019-09-25 08:00:00,37.49357604980469
104,2019-09-25 08:10:00,36.41191864013672
105,2019-09-25 08:20:00,35.36787796020508
106,2019-09-25 08:30:00,34.36787796020508
107,2019-09-25 08:40:00,33.25596237182617
108,2019-09-25 08:50:00,32.36787414550781
109,2019-09-25 09:00:00,31.37357521057129
110,2019-09-25 09:10:00,30.444644927978516
111,2019-09-25 09:20:00,29.62591552734375
112,2019-09-25 09:30:00,28.767864227294922
113,2019-09-25 09:40:00,28.40359878540039
114,2019-09-25 18:30:00,13.877523422241211
115,2019-09-25 18:40:00,14.78383731842041
116,2019-09-25 18:50:00,16.822471618652344
117,2019-09-25 19:00:00,18.12247657775879
118,2019-09-25 19:10:00,18.758718490600586
119,2019-09-25 19:20:00,18.977523803710938
120,2019-09-25 19:30:00,19.587080001831055
121,2019-09-25 19:40:00,20.439645767211914
122,2019-09-25 19:50:00,21.11237907409668
123,2019-09-25 20:00:00,21.72247314453125
124,2019-09-25 20:10:00,22.53876304626465
125,2019-09-25 20:20:00,23.611238479614258
126,2019-09-25 20:30:00,24.638328552246094
127,2019-09-25 20:40:00,25.12580680847168
128,2019-09-25 20:50:00,26.422475814819336
129,2019-09-25 21:00:00,26.6682186126709
130,2019-09-25 21:10:00,26.67416000366211
131,2019-09-25 21:20:00,26.72247314453125
132,2019-09-25 21:30:00,26.61522102355957
133,2019-09-25 21:40:00,27.527809143066406
134,2019-09-25 21:50:00,27.85505485534668
135,2019-09-25 22:00:00,28.044950485229492
136,2019-09-25 22:10:00,28.419382095336914
137,2019-09-25 22:20:00,29.47247314453125
138,2019-09-25 22:30:00,30.548316955566406
139,2019-09-25 22:40:00,31.436237335205078
140,2019-09-25 22:50:00,32.56376266479492
141,2019-09-25 23:00:00,33.53892517089844
142,2019-09-25 23:10:00,34.52752685546875
143,2019-09-25 23:20:00,35.48623275756836
144,2019-09-25 23:30:00,36.577850341796875
145,2019-09-25 23:40:00,37.555049896240234
146,2019-09-25 23:50:00,39.557491302490234
147,2019-09-26 00:00:00,40.3275260925293
148,2019-09-26 00:10:00,40.77247619628906
149,2019-09-26 00:20:00,42.54831314086914
150,2019-09-26 00:30:00,43.472476959228516
151,2019-09-26 00:40:00,42.35504913330078
152,2019-09-26 00:50:00,41.86376190185547
153,2019-09-26 01:00:00,43.472469329833984
154,2019-09-26 01:10:00,45.58623504638672
155,2019-09-26 01:20:00,46.593116760253906
156,2019-09-26 01:30:00,45.75505447387695
157,2019-09-26 01:40:00,45.444950103759766
158,2019-09-26 01:50:00,46.43623733520508
159,2019-09-26 02:00:00,49.32415771484375
160,2019-09-26 02:10:00,49.43623733520508
161,2019-09-26 02:20:00,49.96376419067383
162,2019-09-26 02:30:00,49.48188018798828
163,2019-09-26 02:40:00,49.21376419067383
164,2019-09-26 02:50:00,48.47247314453125
165,2019-09-26 03:00:00,47.22752380371094
166,2019-09-26 03:10:00,46.342506408691406
167,2019-09-26 03:20:00,44.7100944519043
168,2019-09-26 03:30:00,43.527523040771484
169,2019-09-26 03:40:00,43.342201232910156
170,2019-09-26 03:50:00,42.409175872802734
171,2019-09-26 04:00:00,41.42753219604492
172,2019-09-26 04:10:00,39.78257369995117
173,2019-09-26 04:20:00,39.037620544433594
174,2019-09-26 04:30:00,37.64128494262695
175,2019-09-26 04:40:00,36.65504837036133
176,2019-09-26 04:50:00,35.64495086669922
177,2019-09-26 05:00:00,35.3275260925293
178,2019-09-26 05:10:00,35.427528381347656
179,2019-09-26 05:20:00,35.96812057495117
180,2019-09-26 05:30:00,36.67247772216797
181,2019-09-26 05:40:00,38.33623504638672
182,2019-09-26 05:50:00,39.472476959228516
183,2019-09-26 06:00:00,40.68623733520508
184,2019-09-26 06:10:00,43.458709716796875
185,2019-09-26 06:20:00,43.3846549987793
186,2019-09-26 06:30:00,43.14494705200195
187,2019-09-26 06:40:00,42.472476959228516
188,2019-09-26 06:50:00,41.263763427734375
189,2019-09-26 07:00:00,39.78257369995117
190,2019-09-26 07:10:00,38.47100830078125
191,2019-09-26 07:20:00,37.35505294799805
192,2019-09-26 07:30:00,36.21742630004883
193,2019-09-26 07:40:00,34.955055236816406
194,2019-09-26 07:50:00,34.065208435058594
195,2019-09-26 08:00:00,32.75505065917969
196,2019-09-26 08:10:00,31.755048751831055
197,2019-09-26 08:20:00,30.727523803710938
198,2019-09-26 08:30:00,29.556880950927734
199,2019-09-26 08:40:00,28.672475814819336
200,2019-09-26 08:50:00,27.536237716674805
201,2019-09-26 09:00:00,26.62752914428711
202,2019-09-26 09:10:00,25.882572174072266
203,2019-09-26 09:20:00,25.41376304626465
204,2019-09-26 09:30:00,24.490825653076172
205,2019-09-26 09:40:00,23.52752685546875
206,2019-09-26 09:50:00,22.49094009399414
207,2019-09-26 10:00:00,21.817424774169922
208,2019-09-26 10:10:00,21.479358673095703
209,2019-09-26 10:20:00,21.42221450805664
210,2019-09-26 10:30:00,21.188762664794922
211,2019-09-26 10:40:00,20.475507736206055
212,2019-09-26 10:50:00,20.144926071166992
213,2019-09-26 11:00:00,19.577524185180664
214,2019-09-26 11:10:00,19.077524185180664
215,2019-09-26 11:20:00,18.577526092529297
216,2019-09-26 11:30:00,18.477523803710938
217,2019-09-26 11:40:00,17.77752685546875
218,2019-09-26 11:50:00,17.577526092529297
219,2019-09-26 12:00:00,17.3516845703125
220,2019-09-26 12:10:00,17.02247428894043
221,2019-09-26 12:20:00,16.54493522644043
222,2019-09-26 12:30:00,16.755046844482422
223,2019-09-26 12:40:00,17.181304931640625
224,2019-09-26 12:50:00,17.32247543334961
225,2019-09-26 13:00:00,18.4449405670166
226,2019-09-26 13:10:00,21.972475051879883
227,2019-09-26 13:20:00,30.97903060913086
228,2019-09-26 13:30:00,38.618709564208984
229,2019-09-26 13:40:00,42.416568756103516
230,2019-09-26 13:50:00,43.47126770019531
231,2019-09-26 14:00:00,43.47580337524414
232,2019-09-26 14:10:00,43.58885955810547
233,2019-09-26 14:20:00,43.716766357421875
234,2019-09-26 14:30:00,44.5770263671875
235,2019-09-26 14:40:00,44.54431915283203
236,2019-09-26 14:50:00,44.52418899536133
237,2019-09-26 15:00:00,44.439571380615234
238,2019-09-26 15:10:00,45.391937255859375
239,2019-09-26 15:20:00,46.30635070800781
240,2019-09-26 15:30:00,47.701072692871094
241,2019-09-26 15:40:00,49.530643463134766
242,2019-09-26 15:50:00,49.851619720458984
243,2019-09-26 16:00:00,49.903236389160156
244,2019-09-26 16:10:00,48.55860137939453
245,2019-09-26 16:20:00,47.424190521240234
246,2019-09-26 16:30:00,47.475807189941406
247,2019-09-26 16:40:00,46.4915771484375
248,2019-09-26 16:50:00,45.59193420410156
249,2019-09-26 17:00:00,44.40525817871094
250,2019-09-26 17:10:00,43.480045318603516
251,2019-09-26 17:20:00,43.37478256225586
252,2019-09-26 17:30:00,43.03128433227539
253,2019-09-26 17:40:00,42.38037872314453
254,2019-09-26 17:50:00,41.7374267578125
255,2019-09-26 18:00:00,41.172576904296875
256,2019-09-26 18:10:00,40.41510772705078
257,2019-09-26 18:20:00,39.356048583984375
258,2019-09-26 18:30:00,38.13628387451172
259,2019-09-26 18:40:00,36.65302658081055
260,2019-09-26 18:50:00,35.574729919433594
261,2019-09-26 19:00:00,34.72419357299805
262,2019-09-26 19:10:00,34.12419128417969
263,2019-09-26 19:20:00,33.14838790893555
264,2019-09-26 19:30:00,32.32215881347656
265,2019-09-26 19:40:00,31.440523147583008
266,2019-09-26 19:50:00,30.624195098876953
267,2019-09-26 20:00:00,29.67257308959961
268,2019-09-26 20:10:00,29.461454391479492
269,2019-09-26 20:20:00,28.537904739379883
270,2019-09-26 20:30:00,28.196773529052734
271,2019-09-26 20:40:00,27.548383712768555
272,2019-09-26 20:50:00,27.46209716796875
273,2019-09-26 21:00:00,27.65032196044922
274,2019-09-26 21:10:00,27.574447631835938
275,2019-09-26 21:20:00,27.451610565185547
276,2019-09-26 21:30:00,28.375808715820312
277,2019-09-26 21:40:00,28.863712310791016
278,2019-09-26 21:50:00,29.54697608947754
279,2019-09-26 22:00:00,29.587902069091797
280,2019-09-26 22:10:00,29.431047439575195
281,2019-09-26 22:20:00,29.37472915649414
282,2019-09-26 22:30:00,29.475807189941406
283,2019-09-26 22:40:00,30.518951416015625
284,2019-09-26 22:50:00,31.12419319152832
285,2019-09-26 23:00:00,30.696773529052734
286,2019-09-26 23:10:00,31.143144607543945
287,2019-09-26 23:20:00,30.5758056640625
288,2019-09-26 23:30:00,30.17257308959961
289,2019-09-26 23:40:00,29.927427291870117
290,2019-09-26 23:50:00,28.872573852539062
291,2019-09-27 00:00:00,28.051616668701172
292,2019-09-27 00:10:00,27.33790397644043
293,2019-09-27 00:20:00,26.525270462036133
294,2019-09-27 00:30:00,25.86209487915039
295,2019-09-27 00:40:00,25.058603286743164
296,2019-09-27 00:50:00,24.47580909729004
297,2019-09-27 01:00:00,24.475805282592773
298,2019-09-27 01:10:00,28.35161781311035
299,2019-09-27 01:20:00,30.617206573486328
300,2019-09-27 01:30:00,32.47581100463867
301,2019-09-27 01:40:00,34.59193420410156
302,2019-09-27 01:50:00,37.475807189941406
303,2019-09-27 02:00:00,38.84838104248047
304,2019-09-27 02:10:00,39.37580490112305
305,2019-09-27 02:20:00,38.72418975830078
306,2019-09-27 02:30:00,38.4879035949707
307,2019-09-27 02:40:00,37.474884033203125
308,2019-09-27 02:50:00,36.6620979309082
309,2019-09-27 03:00:00,36.256046295166016
310,2019-09-27 03:10:00,35.4915771484375
311,2019-09-27 03:20:00,34.87580871582031
312,2019-09-27 03:30:00,34.47581100463867
313,2019-09-27 03:40:00,34.53790283203125
314,2019-09-27 03:50:00,35.31612777709961
315,2019-09-27 04:00:00,33.464839935302734
316,2019-09-27 04:10:00,32.42802429199219
317,2019-09-27 04:20:00,32.31895065307617
318,2019-09-27 04:30:00,31.40323829650879
319,2019-09-27 04:40:00,30.32419204711914
320,2019-09-27 04:50:00,29.275808334350586
321,2019-09-27 05:00:00,28.45403289794922
322,2019-09-27 05:10:00,27.490148544311523
323,2019-09-27 05:20:00,26.951616287231445
324,2019-09-27 05:30:00,31.154821395874023
325,2019-09-27 05:40:00,39.93952178955078
326,2019-09-27 05:50:00,42.5879020690918
327,2019-09-27 06:00:00,46.51263427734375
328,2019-09-27 06:10:00,46.4862174987793
329,2019-09-27 06:20:00,45.52418899536133
330,2019-09-27 06:30:00,44.424190521240234
331,2019-09-27 06:40:00,43.62419128417969
332,2019-09-27 06:50:00,43.402198791503906
333,2019-09-27 07:00:00,42.470699310302734
334,2019-09-27 07:10:00,41.82419204711914
335,2019-09-27 07:20:00,41.248382568359375
336,2019-09-27 07:30:00,40.332576751708984
337,2019-09-27 07:40:00,41.0550537109375
338,2019-09-27 07:50:00,42.58085632324219
339,2019-09-27 08:00:00,43.46215057373047
340,2019-09-27 08:10:00,43.44863510131836
341,2019-09-27 08:20:00,42.790428161621094
342,2019-09-27 08:30:00,43.43617248535156
343,2019-09-27 08:40:00,43.45952224731445
344,2019-09-27 08:50:00,43.409523010253906
345,2019-09-27 09:00:00,42.476173400878906
346,2019-09-27 09:10:00,42.18085861206055
347,2019-09-27 09:20:00,41.78085708618164
348,2019-09-27 09:30:00,43.160396575927734
349,2019-09-27 09:40:00,43.56377029418945
350,2019-09-27 09:50:00,44.37752914428711
351,2019-09-27 10:00:00,45.26742935180664
352,2019-09-27 10:10:00,48.62247085571289
353,2019-09-27 10:20:00,51.377525329589844
354,2019-09-27 10:30:00,53.41914367675781
355,2019-09-27 10:40:00,53.599998474121094
356,2019-09-27 10:50:00,53.599998474121094
357,2019-09-27 11:00:00,53.599998474121094
358,2019-09-27 11:10:00,53.599998474121094
359,2019-09-27 11:20:00,53.599998474121094
360,2019-09-27 11:30:00,53.599998474121094
361,2019-09-27 11:40:00,53.599998474121094
362,2019-09-27 11:50:00,53.599998474121094
363,2019-09-27 12:00:00,53.599998474121094
364,2019-09-27 12:10:00,53.599998474121094
365,2019-09-27 12:20:00,53.599998474121094
366,2019-09-27 12:30:00,53.599998474121094
367,2019-09-27 12:40:00,53.599998474121094
368,2019-09-27 12:50:00,53.599998474121094
369,2019-09-27 13:00:00,53.599998474121094
370,2019-09-27 13:10:00,53.599998474121094
371,2019-09-27 13:20:00,53.599998474121094
372,2019-09-27 13:30:00,53.599998474121094
373,2019-09-27 13:40:00,53.599998474121094
374,2019-09-27 13:50:00,53.599998474121094
375,2019-09-27 14:00:00,53.599998474121094
376,2019-09-27 14:10:00,53.599998474121094
377,2019-09-27 14:20:00,53.599998474121094
378,2019-09-27 14:30:00,53.599998474121094
379,2019-09-27 14:40:00,53.599998474121094
380,2019-09-27 14:50:00,53.599998474121094
381,2019-09-27 15:00:00,53.599998474121094
382,2019-09-27 15:10:00,53.599998474121094
383,2019-09-27 15:20:00,53.599998474121094
384,2019-09-27 15:30:00,53.599998474121094
385,2019-09-27 15:40:00,53.599998474121094
386,2019-09-27 15:50:00,53.599998474121094
387,2019-09-27 16:00:00,53.599998474121094
388,2019-09-27 16:50:00,50.849334716796875
389,2019-09-27 17:00:00,49.33156204223633
390,2019-09-27 17:10:00,47.96039581298828
391,2019-09-27 17:20:00,46.586631774902344
392,2019-09-27 17:30:00,45.39691925048828
393,2019-09-27 17:40:00,44.489646911621094
394,2019-09-27 17:50:00,43.75191879272461
395,2019-09-27 18:00:00,42.780860900878906
396,2019-09-27 18:10:00,41.43938064575195
397,2019-09-27 18:20:00,39.955047607421875
398,2019-09-27 18:30:00,38.40803527832031
399,2019-09-27 18:40:00,36.63161087036133
400,2019-09-27 18:50:00,35.42997741699219
401,2019-09-27 19:00:00,34.091495513916016
402,2019-09-27 19:10:00,32.865623474121094
403,2019-09-27 19:20:00,31.950937271118164
404,2019-09-27 19:30:00,30.569381713867188
405,2019-09-27 19:40:00,29.470172882080078
406,2019-09-27 19:50:00,28.488975524902344
407,2019-09-27 20:00:00,27.761714935302734
408,2019-09-27 20:10:00,27.240510940551758
409,2019-09-27 20:20:00,26.493993759155273
410,2019-09-27 20:30:00,25.385902404785156
411,2019-09-27 20:40:00,24.590545654296875
412,2019-09-27 20:50:00,23.712905883789062
413,2019-09-27 21:00:00,23.47823143005371
414,2019-09-27 21:10:00,23.54537582397461
415,2019-09-27 21:20:00,23.580860137939453
416,2019-09-27 21:30:00,24.511323928833008
417,2019-09-27 21:40:00,24.426788330078125
418,2019-09-27 21:50:00,25.8662052154541
419,2019-09-27 22:00:00,26.393657684326172
420,2019-09-27 22:10:00,26.622602462768555
421,2019-09-27 22:20:00,28.725807189941406
422,2019-09-27 22:30:00,30.21607780456543
423,2019-09-27 22:40:00,29.753313064575195
424,2019-09-27 22:50:00,29.455997467041016
425,2019-09-27 23:00:00,29.280532836914062
426,2019-09-27 23:10:00,29.57560157775879
427,2019-09-27 23:20:00,30.739601135253906
428,2019-09-27 23:30:00,32.41070556640625
429,2019-09-27 23:40:00,33.481082916259766
430,2019-09-27 23:50:00,33.381717681884766
431,2019-09-28 00:00:00,33.31719207763672
432,2019-09-28 00:10:00,33.448387145996094
433,2019-09-28 00:20:00,32.85258102416992
434,2019-09-28 00:30:00,32.41635513305664
435,2019-09-28 00:40:00,31.716354370117188
436,2019-09-28 00:50:00,31.287656784057617
437,2019-09-28 01:00:00,30.44771385192871
438,2019-09-28 01:10:00,30.072582244873047
439,2019-09-28 01:20:00,29.419828414916992
440,2019-09-28 01:30:00,28.690860748291016
441,2019-09-28 01:40:00,27.809457778930664
442,2019-09-28 01:50:00,27.387096405029297
443,2019-09-28 02:00:00,26.485044479370117
444,2019-09-28 02:10:00,25.85094451904297
445,2019-09-28 02:20:00,25.280702590942383
446,2019-09-28 02:30:00,24.411495208740234
447,2019-09-28 02:40:00,23.483829498291016
448,2019-09-28 02:50:00,22.87752342224121
449,2019-09-28 03:00:00,22.30600929260254
450,2019-09-28 03:10:00,21.49439811706543
