610,2020-10-06 19:00:00,9.7
611,2020-10-06 19:10:00,16.3559322
612,2020-10-06 19:20:00,13.27321429
613,2020-10-06 19:30:00,5.1375
614,2020-10-06 19:40:00,0
615,2020-10-06 19:50:00,4.2
616,2020-10-06 20:00:00,0
617,2020-10-06 20:10:00,10.92820513
618,2020-10-06 20:20:00,15.67288136
619,2020-10-06 20:30:00,16.35714286
620,2020-10-06 20:40:00,14.7775
621,2020-10-06 20:50:00,16.38867925
622,2020-10-06 21:00:00,16.17321429
623,2020-10-06 21:10:00,15.97857143
624,2020-10-06 21:20:00,15.79166667
625,2020-10-06 21:30:00,15.66666667
626,2020-10-06 21:40:00,15.55263158
627,2020-10-06 21:50:00,15.70847458
628,2020-10-06 22:00:00,16.1862069
629,2020-10-06 22:10:00,17.36206897
630,2020-10-06 22:20:00,18.73389831
631,2020-10-06 22:30:00,20.07592593
632,2020-10-06 22:40:00,20.90566038
633,2020-10-06 22:50:00,21.19661017
634,2020-10-06 23:00:00,21.13728814
635,2020-10-06 23:10:00,20.99830508
636,2020-10-06 23:20:00,20.825
637,2020-10-06 23:30:00,20.63448276
638,2020-10-06 23:40:00,20.47368421
639,2020-10-06 23:50:00,20.30847458
640,2020-10-07 00:00:00,20.12881356
641,2020-10-07 00:10:00,19.99642857
642,2020-10-07 00:20:00,19.88245614
643,2020-10-07 00:30:00,19.76896552
644,2020-10-07 00:40:00,19.76428571
645,2020-10-07 00:50:00,19.81896552
646,2020-10-07 01:00:00,20.05254237
647,2020-10-07 01:10:00,20.5137931
648,2020-10-07 01:20:00,21.035
649,2020-10-07 01:30:00,21.54655172
650,2020-10-07 01:40:00,21.91785714
651,2020-10-07 01:50:00,22.36610169
652,2020-10-07 02:00:00,22.43275862
653,2020-10-07 02:10:00,22.22758621
654,2020-10-07 02:20:00,21.985
655,2020-10-07 02:30:00,21.79642857
656,2020-10-07 02:40:00,21.52545455
657,2020-10-07 02:50:00,21.36923077
658,2020-10-07 03:00:00,21.1
659,2020-10-07 03:10:00,20.86101695
660,2020-10-07 03:20:00,20.60169492
661,2020-10-07 03:30:00,20.33389831
662,2020-10-07 03:40:00,20.12542373
663,2020-10-07 03:50:00,19.95454545
664,2020-10-07 04:00:00,19.72
665,2020-10-07 04:10:00,19.55438596
666,2020-10-07 04:20:00,19.37321429
667,2020-10-07 04:30:00,19.18305085
668,2020-10-07 04:40:00,18.98333333
669,2020-10-07 04:50:00,18.80333333
670,2020-10-07 05:00:00,18.67272727
671,2020-10-07 05:10:00,18.54210526
672,2020-10-07 05:20:00,18.39830508
673,2020-10-07 05:30:00,18.2877193
674,2020-10-07 05:40:00,18.09814815
675,2020-10-07 05:50:00,17.89661017
676,2020-10-07 06:00:00,17.72033898
677,2020-10-07 06:10:00,17.57368421
678,2020-10-07 06:20:00,17.43728814
679,2020-10-07 06:30:00,17.33220339
680,2020-10-07 06:40:00,17.08333333
681,2020-10-07 06:50:00,16.97017544
682,2020-10-07 07:00:00,16.82586207
683,2020-10-07 07:10:00,16.71454545
684,2020-10-07 07:20:00,16.51694915
685,2020-10-07 07:30:00,16.44814815
686,2020-10-07 07:40:00,16.30833333
687,2020-10-07 07:50:00,16.15689655
688,2020-10-07 08:00:00,16.09333333
689,2020-10-07 08:10:00,15.97068966
690,2020-10-07 08:20:00,15.84745763
691,2020-10-07 08:30:00,15.82909091
692,2020-10-07 08:40:00,15.68148148
693,2020-10-07 08:50:00,15.89464286
694,2020-10-07 09:00:00,16.69473684
695,2020-10-07 09:10:00,17.12931034
696,2020-10-07 09:20:00,17.63559322
697,2020-10-07 09:30:00,17.73448276
698,2020-10-07 09:40:00,17.77142857
699,2020-10-07 09:50:00,17.84067797
700,2020-10-07 10:00:00,17.73275862
701,2020-10-07 10:10:00,17.70333333
702,2020-10-07 10:20:00,17.55925926
703,2020-10-07 10:30:00,17.56909091
704,2020-10-07 10:40:00,17.53148148
705,2020-10-07 10:50:00,17.54827586
706,2020-10-07 11:00:00,17.65
707,2020-10-07 11:10:00,17.78245614
708,2020-10-07 11:20:00,18.18363636
709,2020-10-07 11:30:00,18.84736842
