,Time,Values
0,2020-12-01 17:20:39,100000000000000.0
1,2020-12-01 18:42:15,100000000000000.0
2,2021-01-03 17:22:56,100000000000000.0
3,2021-01-13 01:19:12,100000000000000.0
4,2021-01-25 15:28:20,100000000000000.0
5,2021-02-25 15:13:19,100000000000000.0
6,2021-03-08 15:14:04,100000000000000.0
7,2021-03-19 09:18:27,100000000000000.0
8,2021-05-04 17:52:29,100000000000000.0
9,2021-05-04 17:52:29,100000000000000.0
10,2021-05-05 18:23:42,100000000000000.0
11,2021-05-05 18:23:42,100000000000000.0
12,2021-05-06 13:25:26,100000000000000.0
13,2021-06-01 15:40:19,100000000000000.0
14,2021-06-15 11:09:37,100000000000000.0
15,2021-07-24 09:34:10,0.0
16,2021-07-24 10:59:01,4.2
17,2021-07-24 10:59:03,6.2
18,2021-07-24 10:59:07,3.9
19,2021-07-24 10:59:10,0.0
20,2021-07-24 11:55:13,2.3
21,2021-07-24 11:55:15,4.3
22,2021-07-24 11:55:19,2.7
23,2021-07-24 11:55:21,0.0
24,2021-07-24 12:06:05,1.5
25,2021-07-24 12:06:07,6.5
26,2021-07-24 12:06:10,5.3
27,2021-07-24 12:06:13,3.0
28,2021-07-24 12:06:14,0.0
29,2021-07-25 11:41:27,2.6
30,2021-07-25 11:41:33,0.0
31,2021-07-25 12:20:06,3.1
32,2021-07-25 12:20:09,6.2
33,2021-07-25 12:20:13,3.7
34,2021-07-25 12:20:14,0.0
35,2021-07-25 22:09:38,1.8
36,2021-07-25 22:09:40,5.2
37,2021-07-25 22:09:44,3.7
38,2021-07-25 22:09:46,1.4
39,2021-07-25 22:09:47,0.0
40,2021-07-25 22:17:20,1.6
41,2021-07-25 22:17:21,3.6
42,2021-07-25 22:17:26,1.1
43,2021-07-25 22:17:28,0.0
44,2021-07-25 22:19:08,3.8
45,2021-07-25 22:19:12,2.5
46,2021-07-25 22:19:14,0.0
47,2021-07-25 22:26:09,2.3
48,2021-07-25 22:26:10,3.6
49,2021-07-25 22:26:13,5.6
50,2021-07-25 22:26:16,1.3
51,2021-07-25 22:26:18,0.0
52,2021-07-25 22:26:52,5.1
53,2021-07-25 22:26:58,1.3
54,2021-07-25 22:27:00,0.0
55,2021-07-25 22:35:54,1.7
56,2021-07-25 22:35:56,5.1
57,2021-07-25 22:36:00,3.6
58,2021-07-25 22:36:02,0.0
59,2021-07-25 22:38:50,4.9
60,2021-07-25 22:38:52,6.9
61,2021-07-25 22:38:56,4.4
62,2021-07-25 22:38:58,0.0
63,2021-07-25 22:41:36,5.0
64,2021-07-25 22:41:42,1.1
65,2021-07-25 22:41:44,0.0
66,2021-07-25 22:42:41,3.7
67,2021-07-25 22:42:42,5.7
68,2021-07-25 22:42:46,2.9
69,2021-07-25 22:42:48,0.0
70,2021-07-25 22:44:39,1.8
71,2021-07-25 22:44:42,6.6
72,2021-07-25 22:44:46,9.2
73,2021-07-25 22:44:48,5.4
74,2021-07-25 22:44:50,3.9
75,2021-07-25 22:44:52,0.0
76,2021-07-25 22:46:33,3.2
77,2021-07-25 22:46:36,6.5
78,2021-07-25 22:46:40,5.2
79,2021-07-25 22:46:42,1.3
80,2021-07-25 22:46:44,0.0
81,2021-07-25 22:47:49,3.3
82,2021-07-25 22:47:52,6.6
83,2021-07-25 22:47:56,3.9
84,2021-07-25 22:47:58,0.0
85,2021-07-25 22:52:21,5.2
86,2021-07-25 22:52:24,7.2
87,2021-07-25 22:52:28,4.5
88,2021-07-25 22:52:30,0.0
89,2021-07-25 22:53:03,5.4
90,2021-07-25 22:53:10,2.6
91,2021-07-25 22:53:12,0.0
92,2021-07-25 22:53:14,3.4
93,2021-07-25 22:53:16,5.4
94,2021-07-25 22:53:20,2.9
95,2021-07-25 22:53:22,0.0
96,2021-07-25 22:53:33,2.1
97,2021-07-25 22:53:36,5.4
98,2021-07-25 22:53:41,0.0
99,2021-07-25 22:54:02,3.1
100,2021-07-25 22:54:04,5.1
101,2021-07-25 22:54:08,2.6
102,2021-07-25 22:54:10,0.0
103,2021-07-25 22:54:27,1.9
104,2021-07-25 22:54:30,4.6
105,2021-07-25 22:54:32,6.6
106,2021-07-25 22:54:36,2.7
107,2021-07-25 22:54:38,0.0
108,2021-07-25 22:56:12,2.2
109,2021-07-25 22:56:14,5.4
110,2021-07-25 22:56:18,4.0
111,2021-07-25 22:56:20,1.2
112,2021-07-25 22:56:22,0.0
113,2021-07-25 22:57:18,3.2
114,2021-07-25 22:57:20,6.6
115,2021-07-25 22:57:24,3.8
116,2021-07-25 22:57:26,0.0
117,2021-07-25 22:57:28,2.2
118,2021-07-25 22:57:30,6.3
119,2021-07-25 22:57:32,10.2
120,2021-07-25 22:57:34,11.4
121,2021-07-25 22:57:38,9.3
122,2021-07-25 22:57:40,5.4
123,2021-07-25 22:57:42,2.8
124,2021-07-25 22:57:44,0.0
125,2021-07-25 23:00:08,5.9
126,2021-07-25 23:00:12,4.4
127,2021-07-25 23:00:14,1.5
128,2021-07-25 23:00:16,0.0
129,2021-07-25 23:00:24,5.3
130,2021-07-25 23:00:25,7.3
131,2021-07-25 23:00:30,4.3
132,2021-07-25 23:00:32,0.0
133,2021-07-25 23:01:08,1.7
134,2021-07-25 23:01:10,5.0
135,2021-07-25 23:01:16,1.3
136,2021-07-25 23:01:17,0.0
137,2021-07-25 23:01:48,0.8
138,2021-07-25 23:01:50,3.3
139,2021-07-25 23:01:51,6.5
140,2021-07-25 23:01:55,3.7
141,2021-07-25 23:01:58,0.0
142,2021-07-25 23:02:58,2.0
143,2021-07-25 23:03:00,6.9
144,2021-07-25 23:03:04,5.4
145,2021-07-25 23:03:06,1.4
146,2021-07-25 23:03:10,3.7
147,2021-07-25 23:03:12,5.7
