,Time,Values
28662,2022-12-02 12:10:00,235.04840579479765
28663,2022-12-02 12:20:00,261.68645487501
28664,2022-12-02 12:30:00,248.38313334592985
28665,2022-12-02 12:40:00,227.8903598973745
28666,2022-12-02 12:50:00,209.19134110589172
28667,2022-12-02 13:00:00,192.36336415319315
28668,2022-12-02 13:10:00,177.21958685739017
28669,2022-12-02 13:20:00,163.6298633151943
28670,2022-12-02 13:30:00,151.42451657945972
28671,2022-12-02 13:40:00,140.50586235877418
28672,2022-12-02 13:50:00,130.70331233843262
28673,2022-12-02 14:00:00,121.97860492876434
28674,2022-12-02 14:10:00,113.9063568220613
28675,2022-12-02 14:20:00,106.51879193023323
28676,2022-12-02 14:30:00,100.1824565763206
28677,2022-12-02 14:40:00,94.30972972750642
28678,2022-12-02 14:50:00,89.2979165248599
28679,2022-12-02 15:00:00,84.55199887295188
28680,2022-12-02 15:10:00,80.65745201539374
28681,2022-12-02 15:20:00,78.29643029599521
28682,2022-12-02 15:30:00,75.89542621881571
28683,2022-12-02 15:40:00,72.94871787249285
28684,2022-12-02 15:50:00,70.20543287143624
28685,2022-12-02 16:00:00,67.40269973589332
28686,2022-12-02 16:10:00,66.13102118926581
28687,2022-12-02 16:20:00,64.47867926684735
28688,2022-12-02 16:30:00,67.05978547246748
28689,2022-12-02 16:40:00,70.36630489647223
28690,2022-12-02 16:50:00,74.16038042063397
28691,2022-12-02 17:00:00,76.6426793831942
28692,2022-12-02 17:10:00,77.13764128946136
28693,2022-12-02 17:20:00,83.41618408852722
28694,2022-12-02 17:30:00,89.04240687463027
28695,2022-12-02 17:40:00,91.03699329793012
28696,2022-12-02 17:50:00,96.51513705589645
28697,2022-12-02 18:00:00,258.6656252642135
28698,2022-12-02 18:10:00,586.2822953086517
28699,2022-12-02 18:20:00,824.253543525299
28700,2022-12-02 18:30:00,1010.9062795959702
28701,2022-12-02 18:40:00,1132.2231423814794
28702,2022-12-02 18:50:00,1266.3248549873597
28703,2022-12-02 19:00:00,1383.6618782268006
28704,2022-12-02 19:10:00,1460.4436310914812
28705,2022-12-02 19:20:00,1530.0568728952176
28706,2022-12-02 19:30:00,1588.65083001827
28707,2022-12-02 19:40:00,1780.7381512452926
28708,2022-12-02 19:50:00,2078.337661285027
