,Time,Values
0,2020-11-24 12:43:35,42.8
1,2020-11-24 12:44:05,42.9
2,2020-11-24 12:44:36,43.0
3,2020-11-24 12:45:06,42.8
4,2020-11-24 12:45:36,43.0
5,2020-11-24 12:46:05,43.1
6,2020-11-24 12:46:35,42.7
7,2020-11-24 12:47:05,43.4
8,2020-11-24 12:47:36,42.7
9,2020-11-24 12:48:06,42.9
10,2020-11-24 12:48:36,43.0
11,2020-11-24 12:49:05,42.9
12,2020-11-24 12:49:35,42.8
13,2020-11-24 12:50:05,43.1
14,2020-11-24 12:50:35,42.8
15,2020-11-24 12:51:06,42.4
16,2020-11-24 12:51:35,42.9
17,2020-11-24 12:52:05,42.7
18,2020-11-24 12:52:35,42.8
19,2020-11-24 12:53:05,42.9
20,2020-11-24 12:54:06,42.5
21,2020-11-24 12:54:35,42.9
22,2020-11-24 12:55:05,42.4
23,2020-11-24 12:55:35,42.8
24,2020-11-24 12:56:06,43.0
25,2020-11-24 12:56:36,42.6
26,2020-11-24 12:57:35,43.1
27,2020-11-24 12:58:05,42.9
28,2020-11-24 12:59:06,42.8
29,2020-11-24 12:59:35,43.0
30,2020-11-24 13:00:06,42.9
31,2020-11-24 13:00:35,42.8
32,2020-11-24 13:01:05,42.9
33,2020-11-24 13:01:35,42.5
34,2020-11-24 13:02:05,42.7
35,2020-11-24 13:02:36,42.4
36,2020-11-24 13:03:06,42.6
37,2020-11-24 13:03:36,42.5
38,2020-11-24 13:04:05,42.4
39,2020-11-24 13:04:35,42.5
40,2020-11-24 13:06:06,42.6
41,2020-11-24 13:07:05,42.7
42,2020-11-24 13:07:35,42.6
43,2020-11-24 13:08:06,42.5
44,2020-11-24 13:08:36,42.7
45,2020-11-24 13:09:06,42.4
46,2020-11-24 13:12:36,42.5
47,2020-11-24 13:13:05,42.4
48,2020-11-24 13:14:05,42.2
49,2020-11-24 13:15:36,42.1
50,2020-11-24 13:16:05,42.5
51,2020-11-24 13:16:35,42.1
52,2020-11-24 13:17:05,42.3
53,2020-11-24 13:17:36,42.1
54,2020-11-24 13:18:06,42.3
55,2020-11-24 13:19:05,42.5
56,2020-11-24 13:19:35,42.1
57,2020-11-24 13:20:06,42.4
58,2020-11-24 13:20:35,42.2
59,2020-11-24 13:21:35,42.1
60,2020-11-24 13:22:05,42.0
61,2020-11-24 13:22:35,42.3
62,2020-11-24 13:23:06,42.1
63,2020-11-24 13:23:36,41.8
64,2020-11-24 13:24:06,42.2
65,2020-11-24 13:24:35,42.3
66,2020-11-24 13:25:05,42.0
67,2020-11-24 13:25:36,41.7
68,2020-11-24 13:26:06,42.1
69,2020-11-24 13:26:36,41.9
70,2020-11-24 13:27:35,41.6
71,2020-11-24 13:28:05,41.8
72,2020-11-24 13:28:36,42.1
73,2020-11-24 13:29:06,41.6
74,2020-11-24 13:29:36,41.9
75,2020-11-24 13:30:06,41.7
76,2020-11-24 13:30:35,42.0
77,2020-11-24 13:31:05,41.9
78,2020-11-24 13:31:35,41.8
79,2020-11-24 13:32:06,41.9
80,2020-11-24 13:33:05,41.5
81,2020-11-24 13:33:35,41.6
82,2020-11-24 13:34:05,41.7
83,2020-11-24 13:34:36,41.6
84,2020-11-24 13:35:05,41.7
85,2020-11-24 13:36:06,41.6
86,2020-11-24 13:36:35,41.8
87,2020-11-24 13:37:05,41.6
88,2020-11-24 13:37:36,41.7
89,2020-11-24 13:38:06,41.8
90,2020-11-24 13:38:36,41.5
91,2020-11-24 13:39:06,41.4
92,2020-11-24 13:40:05,41.8
