,Time,Values
0,2020-11-24 12:45:40,1.3
1,2020-11-24 12:45:43,3.4
2,2020-11-24 12:45:44,2.2
3,2020-11-24 12:45:48,0.3
4,2020-11-24 12:46:18,0.0
5,2020-11-24 12:47:53,1.5
6,2020-11-24 12:47:58,0.0
7,2020-11-24 12:53:53,1.9
8,2020-11-24 12:53:58,0.8
9,2020-11-24 12:54:28,0.0
10,2020-11-24 12:57:53,2.0
11,2020-11-24 12:57:59,0.8
12,2020-11-24 12:58:29,0.0
13,2020-11-24 12:59:58,2.0
14,2020-11-24 13:00:04,0.5
15,2020-11-24 13:00:34,0.0
16,2020-11-24 13:03:39,1.9
17,2020-11-24 13:03:43,0.8
18,2020-11-24 13:04:13,1.3
19,2020-11-24 13:04:16,2.9
20,2020-11-24 13:04:21,0.9
21,2020-11-24 13:04:51,0.0
22,2020-11-24 13:06:19,2.4
23,2020-11-24 13:06:21,1.3
24,2020-11-24 13:06:32,0.0
25,2020-11-24 13:10:22,1.7
26,2020-11-24 13:10:25,3.6
27,2020-11-24 13:10:26,2.4
28,2020-11-24 13:10:29,1.2
29,2020-11-24 13:10:33,0.0
30,2020-11-24 13:16:33,0.1
31,2020-11-24 13:16:34,1.6
32,2020-11-24 13:16:41,0.0
33,2020-11-24 13:22:34,2.0
34,2020-11-24 13:22:48,0.0
35,2020-11-24 13:25:13,1.6
36,2020-11-24 13:25:16,0.4
37,2020-11-24 13:25:46,0.0
38,2020-11-24 13:28:49,1.7
39,2020-11-24 13:28:54,0.0
40,2020-11-24 13:31:06,1.2
41,2020-11-24 13:31:15,0.0
42,2020-11-24 13:31:30,2.0
43,2020-11-24 13:31:37,0.4
44,2020-11-24 13:32:06,0.0
45,2020-11-24 13:35:06,0.1
46,2020-11-24 13:35:09,1.6
47,2020-11-24 13:35:10,3.1
48,2020-11-24 13:35:13,1.9
49,2020-11-24 13:35:14,0.7
50,2020-11-24 13:35:44,0.0
51,2020-11-24 13:37:12,2.0
52,2020-11-24 13:37:16,0.7
53,2020-11-24 13:37:23,2.5
