,Time,Values
0,2020-09-30 12:30:00,0.0
1,2020-09-30 12:40:00,0.0
2,2020-09-30 12:50:00,0.0
3,2020-09-30 13:00:00,0.0
4,2020-09-30 13:10:00,0.0
5,2020-09-30 13:20:00,0.0
6,2020-09-30 13:30:00,0.0
7,2020-09-30 13:40:00,0.0
8,2020-09-30 13:50:00,0.0
9,2020-09-30 14:00:00,0.0
10,2020-09-30 14:10:00,0.0
11,2020-09-30 14:20:00,0.0
12,2020-09-30 14:30:00,0.0
13,2020-09-30 14:40:00,0.0
14,2020-09-30 14:50:00,0.0
15,2020-09-30 15:00:00,0.0
16,2020-09-30 15:10:00,0.0
17,2020-09-30 15:20:00,0.0
18,2020-09-30 15:30:00,0.0
19,2020-09-30 15:40:00,0.0
20,2020-09-30 15:50:00,0.0
21,2020-09-30 16:00:00,0.0
22,2020-09-30 16:10:00,0.0
23,2020-09-30 16:20:00,0.0
24,2020-09-30 16:30:00,0.0
25,2020-09-30 16:40:00,0.0
26,2020-09-30 16:50:00,0.0
27,2020-09-30 17:00:00,0.0
28,2020-09-30 17:10:00,0.0
29,2020-09-30 17:20:00,0.0
30,2020-09-30 17:30:00,0.0
31,2020-09-30 17:40:00,0.0
32,2020-09-30 17:50:00,0.0
33,2020-09-30 18:00:00,0.0
34,2020-09-30 18:10:00,0.0
35,2020-09-30 18:20:00,0.0
36,2020-09-30 18:30:00,0.0
37,2020-09-30 18:40:00,0.0
38,2020-09-30 18:50:00,0.0
39,2020-09-30 19:00:00,0.0
40,2020-09-30 19:10:00,0.0
41,2020-09-30 19:20:00,0.0
42,2020-09-30 19:30:00,0.0
43,2020-09-30 19:40:00,0.0
44,2020-09-30 19:50:00,0.0
45,2020-09-30 20:00:00,0.0
46,2020-09-30 20:10:00,0.0
47,2020-09-30 20:20:00,0.0
48,2020-09-30 20:30:00,0.0
49,2020-09-30 20:40:00,0.0
50,2020-09-30 20:50:00,0.0
51,2020-09-30 21:00:00,0.0
52,2020-09-30 21:10:00,0.0
53,2020-09-30 21:20:00,0.0
54,2020-09-30 21:30:00,0.0
55,2020-09-30 21:40:00,0.0
56,2020-09-30 21:50:00,0.0
57,2020-09-30 22:00:00,0.0
58,2020-09-30 22:10:00,0.0
59,2020-09-30 22:20:00,0.0
60,2020-09-30 22:30:00,0.0
61,2020-09-30 22:40:00,0.0
62,2020-09-30 22:50:00,0.0
63,2020-09-30 23:00:00,0.0
64,2020-09-30 23:10:00,0.0
65,2020-09-30 23:20:00,0.0
66,2020-09-30 23:30:00,0.0
67,2020-09-30 23:40:00,0.0
68,2020-09-30 23:50:00,0.0
69,2020-10-01 00:00:00,0.0
70,2020-10-01 00:10:00,0.0
71,2020-10-01 00:20:00,0.0
72,2020-10-01 00:30:00,0.0
73,2020-10-01 00:40:00,0.0
74,2020-10-01 00:50:00,0.0
75,2020-10-01 01:00:00,0.0
76,2020-10-01 01:10:00,0.0
77,2020-10-01 01:20:00,0.0
78,2020-10-01 01:30:00,0.0
79,2020-10-01 01:40:00,0.0
80,2020-10-01 01:50:00,0.0
