,Time,Values
0,2020-12-01 17:20:39,100000000000000.0
1,2020-12-01 18:42:15,100000000000000.0
2,2021-01-03 17:22:56,100000000000000.0
3,2021-01-13 01:19:12,100000000000000.0
4,2021-01-25 15:28:20,100000000000000.0
5,2021-02-25 15:13:19,100000000000000.0
6,2021-03-08 15:14:04,100000000000000.0
7,2021-03-19 09:18:27,100000000000000.0
8,2021-05-04 17:52:29,100000000000000.0
9,2021-05-04 17:52:29,100000000000000.0
10,2021-05-05 18:23:42,100000000000000.0
11,2021-05-05 18:23:43,100000000000000.0
12,2021-05-06 13:25:26,100000000000000.0
13,2021-06-01 15:40:19,100000000000000.0
14,2021-06-15 11:09:38,100000000000000.0
15,2021-07-29 14:36:12,14.4
16,2021-07-29 14:37:03,14.8
17,2021-07-29 14:37:33,14.2
18,2021-07-29 14:38:03,14.4
19,2021-07-29 14:40:03,14.3
20,2021-07-29 14:40:33,14.2
21,2021-07-29 14:41:03,14.6
22,2021-07-29 14:41:33,14.3
23,2021-07-29 14:42:02,14.5
24,2021-07-29 14:42:33,14.3
25,2021-07-29 14:43:03,14.5
26,2021-07-29 14:43:33,14.6
27,2021-07-29 14:44:03,14.5
28,2021-07-29 14:44:33,14.3
29,2021-07-29 14:45:03,14.4
30,2021-07-29 14:45:33,14.2
31,2021-07-29 14:46:04,14.3
32,2021-07-29 14:47:02,14.5
33,2021-07-29 14:47:33,14.7
34,2021-07-29 14:48:03,14.3
35,2021-07-29 14:48:33,14.5
36,2021-07-29 14:49:03,14.7
37,2021-07-29 14:49:33,14.5
38,2021-07-29 14:50:03,14.6
39,2021-07-29 14:51:03,14.5
40,2021-07-29 14:51:33,14.4
41,2021-07-29 14:52:33,14.6
42,2021-07-29 14:53:03,14.4
43,2021-07-29 14:53:33,14.3
44,2021-07-29 14:54:02,14.5
45,2021-07-29 14:54:33,14.4
46,2021-07-29 14:55:03,14.6
47,2021-07-29 14:55:33,14.8
48,2021-07-29 14:56:03,14.5
49,2021-07-29 14:57:03,14.7
50,2021-07-29 14:57:33,14.2
51,2021-07-29 14:58:03,14.5
52,2021-07-29 14:58:33,14.8
53,2021-07-29 14:59:03,14.3
54,2021-07-29 14:59:33,14.5
55,2021-07-29 15:00:03,14.4
56,2021-07-29 15:00:33,14.5
57,2021-07-29 15:01:33,14.4
58,2021-07-29 15:02:03,14.7
59,2021-07-29 15:02:33,14.5
60,2021-07-29 15:03:33,14.6
61,2021-07-29 15:04:33,14.4
62,2021-07-29 15:05:03,14.3
63,2021-07-29 15:05:33,14.4
64,2021-07-29 15:07:03,14.3
65,2021-07-29 15:07:33,14.6
66,2021-07-29 15:08:32,14.3
67,2021-07-29 15:09:33,14.5
68,2021-07-29 15:10:03,14.7
69,2021-07-29 15:10:33,14.4
70,2021-07-29 15:11:03,14.3
71,2021-07-29 15:11:32,14.5
72,2021-07-29 15:12:03,14.8
73,2021-07-29 15:12:33,14.7
74,2021-07-29 15:13:03,14.8
75,2021-07-29 15:13:33,14.5
76,2021-07-29 15:15:03,14.4
77,2021-07-29 15:15:33,14.7
78,2021-07-29 15:16:03,14.6
79,2021-07-29 15:17:03,14.8
80,2021-07-29 15:17:33,14.7
81,2021-07-29 15:18:33,14.8
82,2021-07-29 15:19:33,14.5
83,2021-07-29 15:20:03,14.8
84,2021-07-29 15:20:33,14.5
85,2021-07-29 15:21:33,14.6
86,2021-07-29 15:22:03,14.7
87,2021-07-29 15:22:33,14.8
88,2021-07-29 15:23:03,14.7
89,2021-07-29 15:23:33,14.9
90,2021-07-29 15:24:03,14.8
91,2021-07-29 15:24:32,14.5
92,2021-07-29 15:25:33,14.8
93,2021-07-29 15:26:03,14.6
94,2021-07-29 15:26:33,14.5
95,2021-07-29 15:27:03,14.7
96,2021-07-29 15:27:33,14.8
97,2021-07-29 15:28:03,14.7
98,2021-07-29 15:28:33,14.9
99,2021-07-29 15:29:03,14.5
100,2021-07-29 15:29:33,14.4
101,2021-07-29 15:30:03,14.7
102,2021-07-29 15:30:33,14.5
103,2021-07-29 15:31:03,14.7
104,2021-07-29 15:31:33,14.5
105,2021-07-29 15:32:03,14.6
106,2021-07-29 15:32:33,14.7
107,2021-07-29 15:33:32,14.8
108,2021-07-29 15:34:03,14.5
109,2021-07-29 15:34:33,14.3
110,2021-07-29 15:35:03,14.9
111,2021-07-29 15:35:33,14.4
112,2021-07-29 15:36:03,14.8
113,2021-07-29 15:36:33,14.7
114,2021-07-29 15:37:03,14.6
115,2021-07-29 15:37:33,14.7
116,2021-07-29 15:38:03,14.9
117,2021-07-29 15:38:33,14.7
118,2021-07-29 15:39:02,14.8
119,2021-07-29 15:40:03,14.6
120,2021-07-29 15:40:33,14.7
121,2021-07-29 15:42:03,14.8
122,2021-07-29 15:42:32,14.9
123,2021-07-29 15:43:03,14.8
124,2021-07-29 15:44:03,14.6
125,2021-07-29 15:44:33,14.7
126,2021-07-29 15:45:03,15.0
127,2021-07-29 15:46:03,14.6
128,2021-07-29 15:46:33,14.7
129,2021-07-29 15:47:03,14.6
130,2021-07-29 15:47:33,14.8
131,2021-07-29 15:48:03,14.5
132,2021-07-29 15:48:33,14.7
133,2021-07-29 15:49:03,14.8
134,2021-07-29 15:50:33,14.9
135,2021-07-29 15:51:03,14.7
136,2021-07-29 15:51:33,15.0
137,2021-07-29 15:52:03,14.8
138,2021-07-29 15:52:33,14.6
139,2021-07-29 15:53:03,14.9
140,2021-07-29 15:54:03,14.5
141,2021-07-29 15:54:33,14.8
142,2021-07-29 15:55:33,15.0
143,2021-07-29 15:56:03,14.8
144,2021-07-29 15:57:03,15.0
145,2021-07-29 15:57:33,14.8
146,2021-07-29 15:58:03,14.5
147,2021-07-29 15:58:33,14.8
